11991,2020-03-10 15:10:12.0000000,2020-08-20 22:32:48.0000000,2,2065,1032.5000000000000,443,163,1
5250,2020-03-25 10:45:23.0000000,2021-02-02 18:52:05.0000000,4,2620,655.0000000000000,277,314,1
2671,2020-05-25 06:33:50.0000000,2021-04-16 09:56:49.0000000,3,710,236.6666666666666,204,326,1
13740,2021-03-03 02:49:47.0000000,2021-09-11 09:13:59.0000000,4,2075,518.7500000000000,56,192,1
507,2021-10-22 19:46:22.0000000,2021-10-22 19:46:22.0000000,1,72,72.0000000000000,15,0,0
3976,2020-02-26 10:22:52.0000000,2021-09-16 08:09:36.0000000,6,4140,690.0000000000000,51,568,1
6601,2020-03-19 17:12:09.0000000,2021-09-21 05:13:43.0000000,3,4120,1373.3333333333333,46,551,1
17962,2020-06-16 23:43:59.0000000,2020-08-19 04:04:04.0000000,2,2052,1026.0000000000000,444,64,1
18085,2020-10-21 12:38:02.0000000,2021-09-21 09:42:32.0000000,2,408,204.0000000000000,46,335,1
1812,2021-03-26 23:04:28.0000000,2021-03-26 23:04:28.0000000,1,406,406.0000000000000,225,0,0
16611,2020-03-13 17:22:11.0000000,2021-10-12 19:11:31.0000000,5,3181,636.2000000000000,25,578,1
11868,2020-03-19 07:46:42.0000000,2020-06-06 18:19:23.0000000,2,904,452.0000000000000,518,79,1
14032,2020-04-20 02:48:42.0000000,2020-05-27 11:10:42.0000000,2,858,429.0000000000000,528,37,1
630,2020-08-25 22:44:50.0000000,2021-05-16 08:31:10.0000000,3,2955,985.0000000000000,174,264,1
13342,2020-05-02 06:23:45.0000000,2021-10-13 10:20:37.0000000,3,1244,414.6666666666666,24,529,1
2104,2020-06-09 16:31:26.0000000,2021-08-14 07:32:22.0000000,5,3675,735.0000000000000,84,431,1
15137,2020-10-22 15:49:40.0000000,2021-06-02 07:40:45.0000000,4,2710,677.5000000000000,157,223,1
338,2020-03-10 09:30:36.0000000,2021-05-13 15:06:31.0000000,2,1756,878.0000000000000,177,429,1
12160,2020-03-13 02:09:27.0000000,2021-07-25 18:26:49.0000000,3,1526,508.6666666666666,104,499,1
5911,2020-08-17 23:47:51.0000000,2021-10-21 16:40:52.0000000,3,2527,842.3333333333333,16,430,1
9243,2020-10-26 21:09:47.0000000,2020-11-30 13:58:12.0000000,2,2601,1300.5000000000000,341,35,1
16488,2021-04-30 21:32:43.0000000,2021-04-30 21:32:43.0000000,1,1904,1904.0000000000000,190,0,0
5021,2020-03-25 05:51:23.0000000,2020-06-27 18:18:13.0000000,2,2727,1363.5000000000000,497,94,1
9349,2021-04-10 17:53:12.0000000,2021-10-03 00:02:21.0000000,2,1214,607.0000000000000,34,176,1
16382,2021-05-04 12:58:19.0000000,2021-05-04 12:58:19.0000000,1,148,148.0000000000000,186,0,0
12681,2021-06-12 15:26:21.0000000,2021-06-12 15:26:21.0000000,1,150,150.0000000000000,147,0,0
2210,2020-05-23 04:50:19.0000000,2021-05-29 13:27:16.0000000,4,4328,1082.0000000000000,161,371,1
14616,2020-10-14 15:20:51.0000000,2021-09-22 07:46:16.0000000,2,1064,532.0000000000000,45,343,1
8367,2021-01-07 05:28:18.0000000,2021-01-07 05:28:18.0000000,1,425,425.0000000000000,303,0,0
11699,2021-09-28 18:59:43.0000000,2021-09-28 18:59:43.0000000,1,384,384.0000000000000,39,0,0
10225,2020-02-05 00:40:14.0000000,2021-05-07 11:47:21.0000000,2,1006,503.0000000000000,183,457,1
6893,2020-06-16 02:09:15.0000000,2020-06-16 02:09:15.0000000,1,1730,1730.0000000000000,508,0,0
18254,2021-01-09 23:45:14.0000000,2021-01-09 23:45:14.0000000,1,249,249.0000000000000,301,0,0
3684,2021-02-10 00:52:35.0000000,2021-07-15 21:46:10.0000000,4,3806,951.5000000000000,114,155,1
17072,2020-03-01 17:55:05.0000000,2020-03-01 17:55:05.0000000,1,736,736.0000000000000,615,0,0
10823,2020-05-25 00:21:18.0000000,2020-05-25 00:21:18.0000000,1,1252,1252.0000000000000,530,0,0
6495,2020-07-02 17:20:04.0000000,2020-12-22 00:10:58.0000000,4,5339,1334.7500000000000,319,173,1
14908,2020-07-23 14:19:45.0000000,2020-12-05 03:35:42.0000000,2,2993,1496.5000000000000,336,135,1
19236,2020-08-25 10:28:23.0000000,2020-10-02 20:54:35.0000000,2,1347,673.5000000000000,400,38,1
8659,2021-03-16 04:29:20.0000000,2021-03-16 04:29:20.0000000,1,1645,1645.0000000000000,235,0,0
12097,2020-01-28 16:08:14.0000000,2021-09-18 11:40:22.0000000,3,2096,698.6666666666666,49,599,1
7769,2020-02-14 00:11:42.0000000,2021-04-18 16:22:06.0000000,3,3448,1149.3333333333333,202,429,1
19130,2020-06-09 01:14:15.0000000,2021-10-25 23:11:07.0000000,3,1312,437.3333333333333,12,503,1
9933,2021-02-04 14:31:22.0000000,2021-07-10 19:01:26.0000000,2,1623,811.5000000000000,119,156,1
19528,2020-04-26 14:51:58.0000000,2020-11-25 06:49:18.0000000,3,2437,812.3333333333333,346,213,1
20020,2020-06-20 00:23:57.0000000,2021-06-19 06:55:52.0000000,3,1558,519.3333333333333,140,364,1
8951,2020-06-22 03:57:31.0000000,2020-10-03 01:02:27.0000000,2,719,359.5000000000000,399,103,1
17856,2020-08-19 17:08:34.0000000,2020-12-14 19:08:58.0000000,3,3294,1098.0000000000000,327,117,1
11115,2021-09-23 20:19:11.0000000,2021-09-23 20:19:11.0000000,1,426,426.0000000000000,44,0,0
7477,2020-08-22 02:49:13.0000000,2020-08-22 02:49:13.0000000,1,531,531.0000000000000,441,0,0
18838,2021-07-14 06:36:38.0000000,2021-07-14 06:36:38.0000000,1,772,772.0000000000000,115,0,0
9641,2021-07-31 23:03:00.0000000,2021-07-31 23:03:00.0000000,1,1496,1496.0000000000000,98,0,0
19067,2020-04-03 07:28:11.0000000,2021-03-25 05:21:48.0000000,5,4436,887.2000000000000,226,356,1
2087,2020-07-05 15:44:54.0000000,2020-07-05 15:44:54.0000000,1,1296,1296.0000000000000,489,0,0
15154,2020-07-26 20:54:41.0000000,2020-07-26 20:54:41.0000000,1,128,128.0000000000000,468,0,0
16150,2020-08-14 00:06:16.0000000,2021-09-02 01:16:02.0000000,3,1780,593.3333333333333,65,384,1
12237,2021-05-28 08:29:52.0000000,2021-09-06 03:48:33.0000000,2,401,200.5000000000000,61,101,1
14845,2020-02-14 05:33:45.0000000,2020-06-18 23:44:11.0000000,2,1940,970.0000000000000,506,125,1
736,2020-06-19 23:19:23.0000000,2021-08-28 07:23:20.0000000,5,2755,551.0000000000000,70,435,1
9226,2020-10-01 08:06:17.0000000,2021-08-02 14:56:23.0000000,5,3909,781.8000000000000,96,305,1
9011,2020-12-07 00:50:51.0000000,2021-09-01 01:22:16.0000000,2,1107,553.5000000000000,66,268,1
8015,2021-04-21 01:28:13.0000000,2021-10-15 20:53:37.0000000,3,2767,922.3333333333333,22,177,1
13448,2020-05-01 07:52:12.0000000,2021-10-04 15:30:07.0000000,7,5374,767.7142857142857,33,521,1
12452,2020-05-03 20:33:46.0000000,2021-07-28 21:59:39.0000000,2,2578,1289.0000000000000,101,451,1
3793,2020-12-10 06:51:02.0000000,2021-11-04 02:20:05.0000000,2,1865,932.5000000000000,2,329,1
7706,2020-12-15 03:43:51.0000000,2020-12-15 03:43:51.0000000,1,980,980.0000000000000,326,0,0
4789,2021-04-18 06:54:46.0000000,2021-07-30 18:36:17.0000000,3,422,140.6666666666666,99,103,1
10531,2021-04-23 05:24:42.0000000,2021-04-23 05:24:42.0000000,1,90,90.0000000000000,197,0,0
8184,2020-03-05 12:31:52.0000000,2021-05-16 22:05:33.0000000,3,3717,1239.0000000000000,174,437,1
9057,2020-04-27 14:40:21.0000000,2021-05-25 01:10:18.0000000,5,3777,755.4000000000000,165,393,1
9180,2020-10-25 03:27:48.0000000,2021-06-28 04:11:37.0000000,5,2794,558.8000000000000,131,246,1
14985,2020-02-29 15:00:38.0000000,2020-02-29 15:00:38.0000000,1,45,45.0000000000000,616,0,0
18898,2020-03-30 13:09:12.0000000,2021-09-27 05:00:37.0000000,4,3416,854.0000000000000,40,546,1
4835,2020-08-22 04:52:58.0000000,2021-07-24 13:48:08.0000000,4,2199,549.7500000000000,105,336,1
12406,2020-12-05 19:23:52.0000000,2021-01-30 06:14:42.0000000,2,2669,1334.5000000000000,280,56,1
16319,2021-05-10 14:56:36.0000000,2021-05-14 02:00:36.0000000,2,1556,778.0000000000000,176,4,1
6478,2020-04-01 18:52:30.0000000,2021-06-07 02:08:19.0000000,5,3085,617.0000000000000,152,432,1
10763,2020-04-23 19:28:34.0000000,2020-04-23 19:28:34.0000000,1,232,232.0000000000000,562,0,0
1045,2020-03-04 10:07:34.0000000,2021-06-20 19:42:24.0000000,6,4513,752.1666666666666,139,473,1
16196,2020-03-20 18:29:59.0000000,2021-10-11 00:09:32.0000000,4,2234,558.5000000000000,26,570,1
7537,2020-07-20 13:56:06.0000000,2021-01-25 05:44:45.0000000,2,2089,1044.5000000000000,285,189,1
9704,2021-01-03 13:13:58.0000000,2021-09-28 13:29:35.0000000,3,2680,893.3333333333333,39,268,1
876,2021-08-20 21:32:42.0000000,2021-10-27 06:02:32.0000000,2,2764,1382.0000000000000,10,68,1
6432,2020-01-19 02:22:24.0000000,2021-07-18 00:56:20.0000000,3,4043,1347.6666666666666,111,546,1
10932,2020-04-12 04:31:41.0000000,2021-09-09 21:19:03.0000000,4,1540,385.0000000000000,58,515,1
17670,2020-11-04 08:02:04.0000000,2020-11-04 08:02:04.0000000,1,329,329.0000000000000,367,0,0
17733,2020-01-09 11:40:12.0000000,2021-08-13 15:31:10.0000000,3,1930,643.3333333333333,85,582,1
12575,2020-10-10 20:05:31.0000000,2021-09-09 19:20:38.0000000,2,1402,701.0000000000000,58,334,1
9658,2021-10-24 15:12:17.0000000,2021-10-24 15:12:17.0000000,1,2065,2065.0000000000000,13,0,0
16843,2020-01-21 12:04:43.0000000,2020-02-28 02:18:13.0000000,2,1023,511.5000000000000,617,38,1
17839,2020-02-03 23:02:05.0000000,2021-06-05 23:30:21.0000000,2,1228,614.0000000000000,154,488,1
13511,2021-09-06 23:15:29.0000000,2021-09-06 23:15:29.0000000,1,228,228.0000000000000,61,0,0
7952,2020-03-04 00:17:35.0000000,2021-10-25 21:32:34.0000000,3,1709,569.6666666666666,12,600,1
1214,2020-11-29 12:45:24.0000000,2021-04-16 13:49:31.0000000,3,2664,888.0000000000000,204,138,1
3624,2021-03-27 14:38:34.0000000,2021-11-06 10:31:23.0000000,2,2447,1223.5000000000000,0,224,1
229,2020-03-01 08:00:13.0000000,2020-03-01 08:00:13.0000000,1,2120,2120.0000000000000,615,0,0
19545,2020-03-28 09:12:18.0000000,2021-04-28 09:25:27.0000000,5,3039,607.8000000000000,192,396,1
3561,2020-03-28 12:01:58.0000000,2020-05-20 21:38:47.0000000,2,1029,514.5000000000000,535,53,1
16213,2020-04-10 00:21:27.0000000,2021-10-30 09:58:34.0000000,5,4118,823.6000000000000,7,568,1
14922,2020-04-23 23:30:06.0000000,2020-12-16 15:05:45.0000000,3,1580,526.6666666666666,325,237,1
14676,2020-06-11 12:26:40.0000000,2021-04-13 08:50:43.0000000,2,2402,1201.0000000000000,207,306,1
2688,2020-06-15 22:13:39.0000000,2020-10-14 15:35:33.0000000,2,820,410.0000000000000,388,121,1
3315,2020-07-01 16:44:46.0000000,2020-07-01 16:44:46.0000000,1,243,243.0000000000000,493,0,0
10594,2021-01-06 09:32:23.0000000,2021-01-06 09:32:23.0000000,1,80,80.0000000000000,304,0,0
15323,2020-01-13 04:39:40.0000000,2020-01-13 04:39:40.0000000,1,245,245.0000000000000,663,0,0
6910,2020-03-29 19:44:27.0000000,2020-12-05 07:23:03.0000000,2,4295,2147.5000000000000,336,251,1
18317,2020-06-10 18:40:11.0000000,2021-06-09 10:13:47.0000000,3,1182,394.0000000000000,150,364,1
16259,2020-01-09 04:52:33.0000000,2021-04-19 12:18:19.0000000,3,1686,562.0000000000000,201,466,1
14095,2021-10-31 18:55:26.0000000,2021-10-31 18:55:26.0000000,1,506,506.0000000000000,6,0,0
10454,2020-05-10 19:06:03.0000000,2021-06-28 02:37:25.0000000,4,1912,478.0000000000000,131,414,1
10700,2020-07-19 11:44:07.0000000,2021-11-04 08:30:58.0000000,2,363,181.5000000000000,2,473,1
2041,2020-07-21 05:59:08.0000000,2021-07-16 22:45:19.0000000,3,2834,944.6666666666666,113,360,1
4208,2020-09-21 04:06:33.0000000,2021-10-27 10:48:18.0000000,4,3620,905.0000000000000,10,401,1
6372,2021-09-11 04:21:13.0000000,2021-09-11 04:21:13.0000000,1,1445,1445.0000000000000,56,0,0
567,2020-02-11 10:58:34.0000000,2021-08-28 03:43:58.0000000,2,2332,1166.0000000000000,70,564,1
11928,2020-03-16 08:43:10.0000000,2021-10-03 10:00:11.0000000,5,5087,1017.4000000000000,34,566,1
7846,2020-05-08 19:29:12.0000000,2020-11-23 09:26:32.0000000,5,2729,545.8000000000000,348,199,1
813,2020-05-29 08:02:23.0000000,2021-06-03 08:24:39.0000000,3,2355,785.0000000000000,156,370,1
18961,2020-06-12 01:06:49.0000000,2021-06-01 08:48:20.0000000,5,3165,633.0000000000000,158,354,1
5436,2020-08-31 08:33:58.0000000,2020-08-31 08:33:58.0000000,1,187,187.0000000000000,432,0,0
16797,2020-11-25 21:58:00.0000000,2020-11-25 21:58:00.0000000,1,178,178.0000000000000,346,0,0
2977,2021-01-23 22:51:49.0000000,2021-07-26 11:38:51.0000000,2,1119,559.5000000000000,103,184,1
19482,2020-05-09 17:25:26.0000000,2021-09-04 18:48:18.0000000,2,1363,681.5000000000000,63,483,1
18486,2020-08-16 02:48:01.0000000,2021-11-03 01:16:04.0000000,5,2443,488.6000000000000,3,444,1
15569,2020-12-20 02:43:14.0000000,2020-12-20 02:43:14.0000000,1,472,472.0000000000000,321,0,0
1672,2021-06-08 15:56:27.0000000,2021-06-08 15:56:27.0000000,1,585,585.0000000000000,151,0,0
11822,2021-08-07 10:53:40.0000000,2021-08-08 06:34:57.0000000,2,2435,1217.5000000000000,90,1,1
5894,2020-01-13 06:53:34.0000000,2021-10-06 01:39:37.0000000,3,682,227.3333333333333,31,632,1
20003,2020-06-30 10:26:20.0000000,2021-01-18 17:58:28.0000000,4,1714,428.5000000000000,292,202,1
4683,2020-08-27 17:23:09.0000000,2021-04-28 10:37:28.0000000,4,2165,541.2500000000000,192,244,1
12343,2020-08-27 21:25:34.0000000,2020-08-27 21:25:34.0000000,1,194,194.0000000000000,436,0,0
4898,2021-03-09 10:35:59.0000000,2021-09-18 23:15:17.0000000,2,950,475.0000000000000,49,193,1
11347,2021-08-17 11:02:05.0000000,2021-09-26 02:02:19.0000000,2,2825,1412.5000000000000,41,40,1
7125,2020-01-02 09:15:59.0000000,2020-12-17 07:37:55.0000000,2,1827,913.5000000000000,324,350,1
10116,2020-02-24 14:05:27.0000000,2021-06-18 14:20:13.0000000,9,6428,714.2222222222222,141,480,1
461,2020-03-12 01:19:43.0000000,2021-08-31 13:46:14.0000000,8,4000,500.0000000000000,67,537,1
1460,2020-05-15 09:27:58.0000000,2020-12-25 22:13:33.0000000,4,3248,812.0000000000000,316,224,1
15781,2021-05-17 01:35:39.0000000,2021-05-17 01:35:39.0000000,1,672,672.0000000000000,173,0,0
2456,2021-10-29 07:12:43.0000000,2021-10-29 07:12:43.0000000,1,160,160.0000000000000,8,0,0
11516,2020-04-09 18:50:26.0000000,2021-03-18 01:24:43.0000000,5,5158,1031.6000000000000,233,343,1
12512,2020-07-15 06:07:45.0000000,2021-01-11 22:50:32.0000000,2,1426,713.0000000000000,299,180,1
1151,2021-10-12 00:22:03.0000000,2021-10-12 00:22:03.0000000,1,704,704.0000000000000,25,0,0
16734,2020-04-15 03:16:31.0000000,2020-08-29 18:04:39.0000000,2,796,398.0000000000000,434,136,1
14570,2020-04-20 20:09:39.0000000,2020-04-20 20:09:39.0000000,1,2000,2000.0000000000000,565,0,0
19313,2020-06-19 11:31:29.0000000,2021-10-28 00:34:53.0000000,3,4679,1559.6666666666666,9,496,1
12821,2021-01-13 04:46:04.0000000,2021-04-23 03:24:13.0000000,3,2272,757.3333333333333,197,100,1
19960,2020-01-20 06:58:38.0000000,2021-05-26 23:44:26.0000000,4,1093,273.2500000000000,164,492,1
15091,2020-07-05 21:27:03.0000000,2020-07-05 21:27:03.0000000,1,1221,1221.0000000000000,489,0,0
8642,2020-09-20 12:58:13.0000000,2021-06-10 14:58:51.0000000,6,5448,908.0000000000000,149,263,1
2150,2020-12-21 21:57:07.0000000,2021-02-08 02:23:46.0000000,2,1364,682.0000000000000,271,49,1
17255,2021-06-30 05:07:46.0000000,2021-06-30 05:07:46.0000000,1,938,938.0000000000000,129,0,0
3209,2020-02-20 14:29:53.0000000,2020-08-24 01:55:54.0000000,2,996,498.0000000000000,439,186,1
18529,2020-02-27 12:39:32.0000000,2021-02-17 11:23:16.0000000,6,6146,1024.3333333333333,262,356,1
5204,2020-03-15 00:43:33.0000000,2021-08-17 11:52:20.0000000,4,2663,665.7500000000000,81,520,1
5373,2021-06-18 09:54:53.0000000,2021-06-18 09:54:53.0000000,1,440,440.0000000000000,141,0,0
8768,2020-02-17 07:38:58.0000000,2021-01-07 11:02:59.0000000,4,3490,872.5000000000000,303,325,1
3899,2020-04-21 09:17:24.0000000,2020-06-27 02:26:54.0000000,3,894,298.0000000000000,497,67,1
15260,2020-09-05 08:00:36.0000000,2020-09-05 08:00:36.0000000,1,1404,1404.0000000000000,427,0,0
6063,2021-03-01 01:45:10.0000000,2021-03-01 01:45:10.0000000,1,266,266.0000000000000,250,0,0
